Filename,Error,Correction,Context_5,Context_10,Context_15
1311071.txt,awre,aware,also the younger members became ***mask*** of the fact that they,by this way of proceeding also the younger members became ***mask*** of the fact that they depend from the help of,the younger how to row by this way of proceeding also the younger members became ***mask*** of the fact that they depend from the help of the older people in the
1311071.txt,suuport,support,of making an effort to ***mask*** other people in any part,other people is evey form of making an effort to ***mask*** other people in any part of their lives in my,actually implies to me helping other people is evey form of making an effort to ***mask*** other people in any part of their lives in my social and personal environment i
1314086.txt,bottomline,bottom line,is voluntary and hence unpaid ***mask*** i think it is too,out in the community generally is voluntary and hence unpaid ***mask*** i think it is too easy to just blame it,job to chip in helping out in the community generally is voluntary and hence unpaid ***mask*** i think it is too easy to just blame it on the young the environment
13148.txt,reasonal,reasonable,not support their ideas with ***mask*** facts for example hence they,not know details and can not support their ideas with ***mask*** facts for example hence they will get unsatisfied with themselves,really good because they do not know details and can not support their ideas with ***mask*** facts for example hence they will get unsatisfied with themselves one consequence of that might
13148.txt,fullfilling,fulfilling,to live a happy and ***mask*** life,good in it in order to live a happy and ***mask*** life,one subject and to be good in it in order to live a happy and ***mask*** life
1314823.txt,insitutions,institutions,who are engaged in those ***mask*** increased very much for example,that the number of people who are engaged in those ***mask*** increased very much for example the engagement in political parties,people here one can oppose that the number of people who are engaged in those ***mask*** increased very much for example the engagement in political parties the german loosed around 600000
1314823.txt,1970ies,1970s,around 600000 members until the ***mask*** but are those numbers good,political parties the german loosed around 600000 members until the ***mask*** but are those numbers good indicators for the engagement of,for example the engagement in political parties the german loosed around 600000 members until the ***mask*** but are those numbers good indicators for the engagement of young people nowadays one can
1314823.txt,freetime,free time,of worldwide competition increases the ***mask*** for every young individual but,can say that the pressure of worldwide competition increases the ***mask*** for every young individual but on the other hand one,help for their community one can say that the pressure of worldwide competition increases the ***mask*** for every young individual but on the other hand one can respond that the personal
1315203.txt,matureness,maturity,people have the experience and ***mask*** to appreciate certain things more,discussion which is that older people have the experience and ***mask*** to appreciate certain things more which make their live enjoyable,the other side to this discussion which is that older people have the experience and ***mask*** to appreciate certain things more which make their live enjoyable however for me it definately
1315203.txt,eperience,experience,life however lacking the personal ***mask*** of how life changes and,so far i really enjoyed life however lacking the personal ***mask*** of how life changes and how one actually enjoys life,to be exactly and yes so far i really enjoyed life however lacking the personal ***mask*** of how life changes and how one actually enjoys life when being older makes this
1320086.txt,annoyment,annoyance,a vacation frustration arguments and ***mask*** are only some examples of,change over the course of a vacation frustration arguments and ***mask*** are only some examples of negative personal conflicts that i,interest this is likely to change over the course of a vacation frustration arguments and ***mask*** are only some examples of negative personal conflicts that i saw occuring during group trips
1320086.txt,guidence,guidance,individually without any form of ***mask*** my opinion is based on,guide is better than travelling individually without any form of ***mask*** my opinion is based on my past vacation experience and,group led by a tour guide is better than travelling individually without any form of ***mask*** my opinion is based on my past vacation experience and my personal preferences in regard
1320086.txt,occuring,occurring,personal conflicts that i saw ***mask*** during group trips in the,only some examples of negative personal conflicts that i saw ***mask*** during group trips in the past and these can severely,frustration arguments and annoyment are only some examples of negative personal conflicts that i saw ***mask*** during group trips in the past and these can severely ruin the enjoyment of a
132028.txt,desireable,desirable,place whenever it may be ***mask*** i am sure that no,to easily go to every place whenever it may be ***mask*** i am sure that no one will change this behaviour,us rely on their car to easily go to every place whenever it may be ***mask*** i am sure that no one will change this behaviour unless he or she is
1326401.txt,sufficiantly,sufficiently,so you are not specified ***mask*** albeit you know very much,is required from the company so you are not specified ***mask*** albeit you know very much in contrast there are also,enough in the area that is required from the company so you are not specified ***mask*** albeit you know very much in contrast there are also many companies that ask for
1326824.txt,famliy,family,to the joy of her ***mask*** especially with her children she,in her life is linked to the joy of her ***mask*** especially with her children she raised instead of taking care,i learn that the joy in her life is linked to the joy of her ***mask*** especially with her children she raised instead of taking care of her children she now
1326824.txt,travelles,travels,time for herself now she ***mask*** to her sister several times,her efforts and has more time for herself now she ***mask*** to her sister several times a year which she could,now is able to see her efforts and has more time for herself now she ***mask*** to her sister several times a year which she could not afford in times when
1326824.txt,admireable,admirable,thought that she was not ***mask*** because of her old age,in her little kitchen and thought that she was not ***mask*** because of her old age and health problems in my,i regarded my grandmother sitting in her little kitchen and thought that she was not ***mask*** because of her old age and health problems in my opinion in these times only
132694.txt,disabbilities,disabilities,and all that without any ***mask*** or any pain older people,from one point to another and all that without any ***mask*** or any pain older people on the other hand have,make sports or to move from one point to another and all that without any ***mask*** or any pain older people on the other hand have often painful times does not
132694.txt,summerize,summarize,have only the opportunity to ***mask*** out of my sight as,not yet old so i have only the opportunity to ***mask*** out of my sight as a young man nevertheless i,i am still young and not yet old so i have only the opportunity to ***mask*** out of my sight as a young man nevertheless i will try to find a
132694.txt,regardings,regarding,enjoy my life all these ***mask*** let me think that older,important to have fun to enjoy my life all these ***mask*** let me think that older people enjoy their life more,and money is the most important to have fun to enjoy my life all these ***mask*** let me think that older people enjoy their life more than young people do
1327758.txt,onlz,only,things appeare in numbers but ***mask*** helpful strategies about how to,the help of facts how things appeare in numbers but ***mask*** helpful strategies about how to comprehend idears prpoerlz van,knowledge statistics can depict with the help of facts how things appeare in numbers but ***mask*** helpful strategies about how to comprehend idears prpoerlz van
1327758.txt,appeare,appears,help of facts how things ***mask*** in numbers but onlz helpful,statistics can depict with the help of facts how things ***mask*** in numbers but onlz helpful strategies about how to comprehend,combine old with new knowledge statistics can depict with the help of facts how things ***mask*** in numbers but onlz helpful strategies about how to comprehend idears prpoerlz van
1327758.txt,prpoerlz,properly,about how to comprehend idears ***mask*** van,numbers but onlz helpful strategies about how to comprehend idears ***mask*** van,facts how things appeare in numbers but onlz helpful strategies about how to comprehend idears ***mask*** van
1327758.txt,wheras,whereas,not combined with learning strategies ***mask*** the understanding and comprehension of,of knowledge furthermore facts are not combined with learning strategies ***mask*** the understanding and comprehension of information are always linked to,but also related other areas of knowledge furthermore facts are not combined with learning strategies ***mask*** the understanding and comprehension of information are always linked to the how the way and
1327758.txt,idears,ideas,strategies about how to comprehend ***mask*** prpoerlz van,in numbers but onlz helpful strategies about how to comprehend ***mask*** prpoerlz van,of facts how things appeare in numbers but onlz helpful strategies about how to comprehend ***mask*** prpoerlz van
1327822.txt,buliding,building,world countries for example by ***mask*** schools teaching classes working in,a better infrastructure in third world countries for example by ***mask*** schools teaching classes working in hospitals and so on therefore,young people help to develop a better infrastructure in third world countries for example by ***mask*** schools teaching classes working in hospitals and so on therefore to conclude i do not
1327822.txt,freetime,free time,that spends most of its ***mask*** in front of a tv,video game playing young society that spends most of its ***mask*** in front of a tv or a computer it is,by the following features a video game playing young society that spends most of its ***mask*** in front of a tv or a computer it is not just the media but
1327822.txt,wheras,whereas,are mostly assigned to women ***mask*** men litterally have to be,in our society social tasks are mostly assigned to women ***mask*** men litterally have to be forced to deal with tasks,the more comfortable solution plus in our society social tasks are mostly assigned to women ***mask*** men litterally have to be forced to deal with tasks where soft skills are needed
133115.txt,typ,type,good broad knowledge the second ***mask*** is good in knowing specific,so this kind has a good broad knowledge the second ***mask*** is good in knowing specific information about one topic we,in knowing general topics and so this kind has a good broad knowledge the second ***mask*** is good in knowing specific information about one topic we need both kinds of people
133115.txt,unknowledge,knowledge,because of his knowledge or ***mask***,and nobody should be discriminated because of his knowledge or ***mask***,and maby a little more and nobody should be discriminated because of his knowledge or ***mask***
133115.txt,knowladge,knowledge,beeings who have the general ***mask*** are good to tidy up,could be continued the human beeings who have the general ***mask*** are good to tidy up our world they can create,this experts our technical evolution could be continued the human beeings who have the general ***mask*** are good to tidy up our world they can create a system in which we
133115.txt,beeings,beings,could be continued the human ***mask*** who have the general knowladge,this experts our technical evolution could be continued the human ***mask*** who have the general knowladge are good to tidy up,nature or anything else without this experts our technical evolution could be continued the human ***mask*** who have the general knowladge are good to tidy up our world they can create
1336284.txt,politiacal,political,to demonstration or show their ***mask*** understanding in the society like,young people do not go to demonstration or show their ***mask*** understanding in the society like their parents twenty years ago,the past is that the young people do not go to demonstration or show their ***mask*** understanding in the society like their parents twenty years ago the young adults combine their
1336284.txt,themselfes,themselves,prefer to do more for ***mask*** than for other people the,young people are egoists and prefer to do more for ***mask*** than for other people the important and connecting fact on,negate the common sense that young people are egoists and prefer to do more for ***mask*** than for other people the important and connecting fact on this diverse thesis is that
1336284.txt,egoists,egotists,sense that young people are ***mask*** and prefer to do more,seems to negate the common sense that young people are ***mask*** and prefer to do more for themselfes than for other,young people than adults which seems to negate the common sense that young people are ***mask*** and prefer to do more for themselfes than for other people the important and connecting
1337087.txt,hopital,hospital,me daring and probably a ***mask*** inmate at the least but,if i can fly makes me daring and probably a ***mask*** inmate at the least but not successful therefore i would,doubted trying to find out if i can fly makes me daring and probably a ***mask*** inmate at the least but not successful therefore i would have to disgree on a
1337087.txt,disgree,disagree,therefore i would have to ***mask*** on a formal level more,the least but not successful therefore i would have to ***mask*** on a formal level more importantly though i would like,probably a hopital inmate at the least but not successful therefore i would have to ***mask*** on a formal level more importantly though i would like to challenge this statement in
1341376.txt,ccommunities,communities,your self why are our ***mask*** so dirty or why there,hepling their communities so ask your self why are our ***mask*** so dirty or why there are less socuial activities of,today takes less care about hepling their communities so ask your self why are our ***mask*** so dirty or why there are less socuial activities of young people in our cities
1341376.txt,communitie,community,they don not appreciate the ***mask*** playground so they do help,an evident for mine that they don not appreciate the ***mask*** playground so they do help the communitie also the youth,and distroy them this is an evident for mine that they don not appreciate the ***mask*** playground so they do help the communitie also the youth has got less social activities
1341376.txt,activies,actives,suffering under the lack of ***mask*** of yopung people i think,problems but they are also suffering under the lack of ***mask*** of yopung people i think the youth of today takes,this problems are money based problems but they are also suffering under the lack of ***mask*** of yopung people i think the youth of today takes less care about hepling their
1341376.txt,socuial,social,or why there are less ***mask*** activities of young people in,are our ccommunities so dirty or why there are less ***mask*** activities of young people in our cities and why it,so ask your self why are our ccommunities so dirty or why there are less ***mask*** activities of young people in our cities and why it seemed so that nowadays youth
1341376.txt,yopung,young,the lack of activies of ***mask*** people i think the youth,they are also suffering under the lack of activies of ***mask*** people i think the youth of today takes less care,are money based problems but they are also suffering under the lack of activies of ***mask*** people i think the youth of today takes less care about hepling their communities so
1341376.txt,indiffernt,indifferent,much often the communitie is ***mask*** to them also the do,for them the communitie count much often the communitie is ***mask*** to them also the do build up any identification with,it to pay something back for them the communitie count much often the communitie is ***mask*** to them also the do build up any identification with their home town by and
1341376.txt,communites,communities,today our ***mask*** and cities suffer under,today our ***mask*** and cities suffer under a large variety of problems,today our ***mask*** and cities suffer under a large variety of problems often this problems are money
1341376.txt,hepling,helping,today takes less care about ***mask*** their communities so ask your,i think the youth of today takes less care about ***mask*** their communities so ask your self why are our ccommunities,of activies of yopung people i think the youth of today takes less care about ***mask*** their communities so ask your self why are our ccommunities so dirty or why there
1341376.txt,benfits,benefits,their benefits they take all ***mask*** and goods from other they,young people want to reap their benefits they take all ***mask*** and goods from other they are able to get but,society as well but especially young people want to reap their benefits they take all ***mask*** and goods from other they are able to get but do want it to pay
1348116.txt,elemantary,elementary,types that are necessary and ***mask*** topics for a designer but,with colours arts signs or types that are necessary and ***mask*** topics for a designer but if my agency works good,not know how to work with colours arts signs or types that are necessary and ***mask*** topics for a designer but if my agency works good i could try some risks
1348116.txt,imagefilm,image film,new part of design the ***mask*** it includes a lot of,i want to offer a new part of design the ***mask*** it includes a lot of risks i have to ask,for other firms and now i want to offer a new part of design the ***mask*** it includes a lot of risks i have to ask me some things do i
1349535.txt,experiements,experiments,at the same time new ***mask*** and ideas ma also turn,succeeded in the end but at the same time new ***mask*** and ideas ma also turn into a catastrophy one example,to risk something new and succeeded in the end but at the same time new ***mask*** and ideas ma also turn into a catastrophy one example can be the invention of
1349977.txt,serveral,several,what i have stated above ***mask*** friends of mine have experienced,so i have experienced just what i have stated above ***mask*** friends of mine have experienced something quite similar bad grades,classtest was a big deal so i have experienced just what i have stated above ***mask*** friends of mine have experienced something quite similar bad grades when they had either only
1349977.txt,quoestions,questions,usually not able to answer ***mask*** according to the given task,learned the facts i was usually not able to answer ***mask*** according to the given task when i had understood the,main ideas and concepts but learned the facts i was usually not able to answer ***mask*** according to the given task when i had understood the ideas and concepts and had
1349977.txt,qouestion,question,being able to answer a ***mask*** once again he might have,opposes the problem of not being able to answer a ***mask*** once again he might have understood the whole thing but,to learn the facts he opposes the problem of not being able to answer a ***mask*** once again he might have understood the whole thing but is not able to present
1349977.txt,classtest,class test,and concept and therefore a ***mask*** was really bad if i,had understood the whole idea and concept and therefore a ***mask*** was really bad if i only had understood the main,sometimes it occurred that i had understood the whole idea and concept and therefore a ***mask*** was really bad if i only had understood the main ideas and concepts but learned
1351239.txt,differenciate,differentiate,as such one has to ***mask*** there are a lot of,way refering to the statement as such one has to ***mask*** there are a lot of young people engaged in activities,disagree with anything starting that way refering to the statement as such one has to ***mask*** there are a lot of young people engaged in activities dentrimental to society this certainly
1351239.txt,dentrimental,detrimental,young people engaged in activities ***mask*** to society this certainly should,there are a lot of young people engaged in activities ***mask*** to society this certainly should change and there is never,such one has to differenciate there are a lot of young people engaged in activities ***mask*** to society this certainly should change and there is never enough time spent in helping
1351239.txt,exeptions,exceptions,people but there are notable ***mask*** and a lot of sport,very cool by most young people but there are notable ***mask*** and a lot of sport groups boy scouts or christian,social engagement is not considered very cool by most young people but there are notable ***mask*** and a lot of sport groups boy scouts or christian or any other religion youth
1351260.txt,examplified,exemplified,young bodies do this is ***mask*** in sports in my opinion,just not functionning the way young bodies do this is ***mask*** in sports in my opinion sports are very important for,often sick their bodies are just not functionning the way young bodies do this is ***mask*** in sports in my opinion sports are very important for the quality of one life
1351260.txt,addional,additional,people to recover completely an ***mask*** important advantage of young people,far more time for older people to recover completely an ***mask*** important advantage of young people is that they still have,an injury it just takes far more time for older people to recover completely an ***mask*** important advantage of young people is that they still have so many things to experience
1351260.txt,functionning,functioning,their bodies are just not ***mask*** the way young bodies do,are far more often sick their bodies are just not ***mask*** the way young bodies do this is examplified in sports,not only that older peole are far more often sick their bodies are just not ***mask*** the way young bodies do this is examplified in sports in my opinion sports are
1351260.txt,deseases,diseases,besides of body weakness and ***mask*** their are a number of,absolutely right in saying that besides of body weakness and ***mask*** their are a number of reasons why young people have,my opinion these people are absolutely right in saying that besides of body weakness and ***mask*** their are a number of reasons why young people have more possibilities to really enjoy
1351971.txt,comparision,comparison,they like that way in ***mask*** older people have lots of,never stops turning i think they like that way in ***mask*** older people have lots of free time because they do,always out and the world never stops turning i think they like that way in ***mask*** older people have lots of free time because they do not need to work any
1351971.txt,dramaticaly,dramatically,our evolution life has changed ***mask*** things became much easier and,the last 50 years of our evolution life has changed ***mask*** things became much easier and faster for example doing laundry,sentence i have not in the last 50 years of our evolution life has changed ***mask*** things became much easier and faster for example doing laundry or using the internet today
1351971.txt,younge,young,any more so belief that ***mask*** people enjoy life more than,seh does not want it any more so belief that ***mask*** people enjoy life more than older people,what the internet is and seh does not want it any more so belief that ***mask*** people enjoy life more than older people
1351971.txt,satisfight,satisfied,keeps people busy and therefore ***mask*** even if the learning process,whole life this learning process keeps people busy and therefore ***mask*** even if the learning process does not always succeed immediately,steps go on during our whole life this learning process keeps people busy and therefore ***mask*** even if the learning process does not always succeed immediately or is painful young people
1351971.txt,envoirment,enviroment,problems changing themselves while their ***mask*** changes although young people always,people do not have big problems changing themselves while their ***mask*** changes although young people always claim that they do not,like the toefl test younger people do not have big problems changing themselves while their ***mask*** changes although young people always claim that they do not have time left because time
1351971.txt,stept,stepped,the first man on earth ***mask*** on the moon she was,grandmother remembers quite good when the first man on earth ***mask*** on the moon she was sitting in front of her,have some problems today my grandmother remembers quite good when the first man on earth ***mask*** on the moon she was sitting in front of her radio and could not really
1353013.txt,miscredited,discredited,conclusion the one would be ***mask*** at the end he would,above his collegues and in conclusion the one would be ***mask*** at the end he would spend at least a part,him up in a position above his collegues and in conclusion the one would be ***mask*** at the end he would spend at least a part of his time in doing
1355024.txt,oppertunity,opportunity,anymore which gives everyone an ***mask*** to do what they want,that much devided into classes anymore which gives everyone an ***mask*** to do what they want of course it is harder,lot different people are not that much devided into classes anymore which gives everyone an ***mask*** to do what they want of course it is harder for a person who grows
1355024.txt,differnent,different,100 years ago thinks were ***mask*** people only learned one job,today if you look back 100 years ago thinks were ***mask*** people only learned one job and kept on doing that,change in just a month today if you look back 100 years ago thinks were ***mask*** people only learned one job and kept on doing that job for their whole life
1355024.txt,resently,recently,safe job anymore i just ***mask*** red that even jurnalism is,but unfortunetly there is no safe job anymore i just ***mask*** red that even jurnalism is not a safe job anymore,will always find a job but unfortunetly there is no safe job anymore i just ***mask*** red that even jurnalism is not a safe job anymore because of all the internet
1355024.txt,unfortunetly,unfortunatly,always find a job but ***mask*** there is no safe job,something very well he will always find a job but ***mask*** there is no safe job anymore i just resently red,argue that if one knows something very well he will always find a job but ***mask*** there is no safe job anymore i just resently red that even jurnalism is not
1355024.txt,neighberhood,neighborhood,grows up in a bad ***mask*** to become a lets say,harder for a person who grows up in a bad ***mask*** to become a lets say a proffesor but society and,want of course it is harder for a person who grows up in a bad ***mask*** to become a lets say a proffesor but society and the law would allow him
1355024.txt,jurnalism,journalism,just resently red that even ***mask*** is not a safe job,no safe job anymore i just resently red that even ***mask*** is not a safe job anymore because of all the,job but unfortunetly there is no safe job anymore i just resently red that even ***mask*** is not a safe job anymore because of all the internet pages where everyone can
1355024.txt,acadenic,academic,a broad knowledge of many ***mask*** subjects our days i think,it is better to have a broad knowledge of many ***mask*** subjects our days i think that because today no matter,it is better to have a broad knowledge of many ***mask*** subjects our days i think that because today no matter what you do you
1355024.txt,proffesor,profesor,become a lets say a ***mask*** but society and the law,in a bad neighberhood to become a lets say a ***mask*** but society and the law would allow him to do,a person who grows up in a bad neighberhood to become a lets say a ***mask*** but society and the law would allow him to do so i am writing this
1355815.txt,aquiring,acquiring,scientific subjects i think after ***mask*** this basic knowledge on various,broad knowledge about many different scientific subjects i think after ***mask*** this basic knowledge on various subjects it is equally vital,is essential to gain a broad knowledge about many different scientific subjects i think after ***mask*** this basic knowledge on various subjects it is equally vital to concentrate further on one
1355815.txt,academical,academic,my own development within my ***mask*** career i started studying forest,my own experience out of my own development within my ***mask*** career i started studying forest sciences then after four semesters,this i can draw from my own experience out of my own development within my ***mask*** career i started studying forest sciences then after four semesters i concentrated on zoology and
1358250.txt,thez,they,ships are good alternatives because ***mask*** do can be everywhere or,trains but also plans or ships are good alternatives because ***mask*** do can be everywhere or could stop everywhere because all,for them like mentioned above trains but also plans or ships are good alternatives because ***mask*** do can be everywhere or could stop everywhere because all of these need an habour
1358250.txt,cuase,case,transport good or persons of ***mask*** fuel gets more expensive but,mostly the best option to transport good or persons of ***mask*** fuel gets more expensive but new wo erase cars thats,in my opinion cars are mostly the best option to transport good or persons of ***mask*** fuel gets more expensive but new wo erase cars thats way cars wo be fewer
1358250.txt,espacially,especially,drive many busses or train ***mask*** in the night or on,areas in landscape there t drive many busses or train ***mask*** in the night or on weekend so so get away,for treveling for example in areas in landscape there t drive many busses or train ***mask*** in the night or on weekend so so get away of these vilages you need
1358250.txt,treveling,traveling,sometimes the onliest posibility for ***mask*** for example in areas in,car or driving car is sometimes the onliest posibility for ***mask*** for example in areas in landscape there t drive many,to the costs going by car or driving car is sometimes the onliest posibility for ***mask*** for example in areas in landscape there t drive many busses or train espacially in
1358250.txt,vilages,villages,so get away of these ***mask*** you need a car or,night or on weekend so so get away of these ***mask*** you need a car or someone who is driving you,or train espacially in the night or on weekend so so get away of these ***mask*** you need a car or someone who is driving you that leads me to the
1358250.txt,tronsport,transport,as cars but you ca ***mask*** as much things as with,do need as much fuel as cars but you ca ***mask*** as much things as with car and espacially by motorbicycle,for cars of cause they do need as much fuel as cars but you ca ***mask*** as much things as with car and espacially by motorbicycle you are dependent of the
1358250.txt,futr,future,cars wo be fewer in ***mask*** but they could have changed,wo erase cars thats way cars wo be fewer in ***mask*** but they could have changed in twenty years aditionally i,gets more expensive but new wo erase cars thats way cars wo be fewer in ***mask*** but they could have changed in twenty years aditionally i think that i will of
1358250.txt,infrasystem,infrastructure,becouse of the well established ***mask*** almost everywhere are roads so,cars are good for transportation becouse of the well established ***mask*** almost everywhere are roads so that everyone could achive his,need an habour thats way cars are good for transportation becouse of the well established ***mask*** almost everywhere are roads so that everyone could achive his targets by car furthermore also
1358250.txt,aditionally,additionally,have changed in twenty years ***mask*** i think that i will,in futr but they could have changed in twenty years ***mask*** i think that i will of cause drive any car,way cars wo be fewer in futr but they could have changed in twenty years ***mask*** i think that i will of cause drive any car in twenty years and when
1358250.txt,habour,labour,all of these need an ***mask*** thats way cars are good,or could stop everywhere because all of these need an ***mask*** thats way cars are good for transportation becouse of the,thez do can be everywhere or could stop everywhere because all of these need an ***mask*** thats way cars are good for transportation becouse of the well established infrasystem almost everywhere
1358250.txt,erfurt,effort,single people to get from ***mask*** to munich than it would,for families or even for single people to get from ***mask*** to munich than it would be by traveling by train,for example it is cheaper for families or even for single people to get from ***mask*** to munich than it would be by traveling by train also traveling by car is
1358250.txt,motorbicycle,motorcycle,targets by car furthermore also ***mask*** are good substitutes for cars,that everyone could achive his targets by car furthermore also ***mask*** are good substitutes for cars of cause they do need,almost everywhere are roads so that everyone could achive his targets by car furthermore also ***mask*** are good substitutes for cars of cause they do need as much fuel as cars
1360504.txt,impuls,impulse,advertisements have a very strong ***mask*** and influence in people lives,in this period of time advertisements have a very strong ***mask*** and influence in people lives first of all i have,in this period of time advertisements have a very strong ***mask*** and influence in people lives first of all i have to say that i
1360504.txt,smoothens,smoothes,a kind of soap that ***mask*** or even whitens my skin,that smells good looks good a kind of soap that ***mask*** or even whitens my skin it is proven and i,i want to have soap that smells good looks good a kind of soap that ***mask*** or even whitens my skin it is proven and i have read a survey oh
1361054.txt,apprecciate,appreciate,of a car that humans ***mask*** about owning one it has,car has and the benefit of a car that humans ***mask*** about owning one it has to do with the attitude,based in the function a car has and the benefit of a car that humans ***mask*** about owning one it has to do with the attitude most humans seem to have
1362318.txt,gerneral,general,willing to take risks in ***mask*** for there are as many,that successful people are more willing to take risks in ***mask*** for there are as many reasons speaking against this thesis,i ca agree the statement that successful people are more willing to take risks in ***mask*** for there are as many reasons speaking against this thesis
1362318.txt,thinghs,things,than only doing well known ***mask*** because they can allow themselves,people try new things rather than only doing well known ***mask*** because they can allow themselves to be experimental for there,with the statement that successful people try new things rather than only doing well known ***mask*** because they can allow themselves to be experimental for there is no financial pressure they
1362318.txt,computersystems,computer systems,company might use its old ***mask*** for a longer time than,the safe side a poor company might use its old ***mask*** for a longer time than a rich one for firstly,more likely to play on the safe side a poor company might use its old ***mask*** for a longer time than a rich one for firstly the poorer one does have
1362318.txt,oppositing,opposition,my opinion there are two ***mask*** points of view from which,in my opinion there are two ***mask*** points of view from which one could see the,in my opinion there are two ***mask*** points of view from which one could see the situation first you could agree
1362318.txt,tyo,to,options which way is meant ***mask*** be taken depends on every,there are always these two options which way is meant ***mask*** be taken depends on every individual character which is challenged,one causes the highest sells there are always these two options which way is meant ***mask*** be taken depends on every individual character which is challenged by a decision like described
1362318.txt,overwealming,overwhelming,people or just people without ***mask*** success might have great financial,innovations for example whereas poorer people or just people without ***mask*** success might have great financial pressure and have also the,capital to invest in new innovations for example whereas poorer people or just people without ***mask*** success might have great financial pressure and have also the fear to lose what they
1362318.txt,slogain,slogan,chain would never change the ***mask*** or the kind of marketing,for example a famous food chain would never change the ***mask*** or the kind of marketing strategy as long as the,take not the unknown road for example a famous food chain would never change the ***mask*** or the kind of marketing strategy as long as the food sells well in comparison
1364101.txt,unusualy,unusually,new things and to behave ***mask*** it is the only possibility,a lot of risks trying new things and to behave ***mask*** it is the only possibility to be successful if you,in conclusion although there are a lot of risks trying new things and to behave ***mask*** it is the only possibility to be successful if you do not only trust in
1364101.txt,allive,alive,gates is the richest man ***mask*** second if you take risks,the name microsoft today bill gates is the richest man ***mask*** second if you take risks it is highly possible not,founded a small company with the name microsoft today bill gates is the richest man ***mask*** second if you take risks it is highly possible not to reach the personal aim
1368186.txt,busstation,bus station,to wait somewhere at the ***mask*** being ruled by a scheduled,independend they do not want to wait somewhere at the ***mask*** being ruled by a scheduled arrival and departure using the,waste people want to be independend they do not want to wait somewhere at the ***mask*** being ruled by a scheduled arrival and departure using the car is often the most
1368186.txt,independend,independent,waste people want to be ***mask*** they do not want to,the time of comfort and waste people want to be ***mask*** they do not want to wait somewhere at the busstation,live in the presence in the time of comfort and waste people want to be ***mask*** they do not want to wait somewhere at the busstation being ruled by a scheduled
1374599.txt,roboters,robots,changed and we will have ***mask*** doing our work on the,twenty years everything will be changed and we will have ***mask*** doing our work on the one hand it will be,many people think that in twenty years everything will be changed and we will have ***mask*** doing our work on the one hand it will be possible that we will use
1374680.txt,intercultural,intercultural,and have gained personal and ***mask*** skills that will help me,am much more confident now and have gained personal and ***mask*** skills that will help me in my future career furthermore,my life so far i am much more confident now and have gained personal and ***mask*** skills that will help me in my future career furthermore i am convinced that every
1377456.txt,emphazises,emphasises,sale in my opinioen this ***mask*** the nowadays problem that the,has reached his goal a sale in my opinioen this ***mask*** the nowadays problem that the population the consumers are not,the product when the adverstiser has reached his goal a sale in my opinioen this ***mask*** the nowadays problem that the population the consumers are not critical enough towards information they
1377456.txt,adverstisements,advertisements,the given statement that modern ***mask*** do not reflect the real,i agree with the given statement that modern ***mask*** do not reflect the real quality of a product,i agree with the given statement that modern ***mask*** do not reflect the real quality of a product since advertising is known it
1377456.txt,opinioen,opinion,goal a sale in my ***mask*** this emphazises the nowadays problem,the adverstiser has reached his goal a sale in my ***mask*** this emphazises the nowadays problem that the population the consumers,has bought the product when the adverstiser has reached his goal a sale in my ***mask*** this emphazises the nowadays problem that the population the consumers are not critical enough towards
1377456.txt,adverstiser,advertiser,bought the product when the ***mask*** has reached his goal a,to know after he has bought the product when the ***mask*** has reached his goal a sale in my opinioen this,situation the consumer will get to know after he has bought the product when the ***mask*** has reached his goal a sale in my opinioen this emphazises the nowadays problem that
1377456.txt,comsumers,consumers,the purpose to get the ***mask*** attention for a product then,advertising is known it had the purpose to get the ***mask*** attention for a product then cause interest for it which,quality of a product since advertising is known it had the purpose to get the ***mask*** attention for a product then cause interest for it which should end up in demand
1379169.txt,mathmatics,mathematics,someone is very skilled in ***mask*** i might be good for,by nature for example when someone is very skilled in ***mask*** i might be good for him to specialize this object,that someone else might have by nature for example when someone is very skilled in ***mask*** i might be good for him to specialize this object rather to try to improve
1379169.txt,specefic,specific,than to specialize in one ***mask*** subject so the question is,knowledge of many academic subjects than to specialize in one ***mask*** subject so the question is if it is preferable to,better to have a broad knowledge of many academic subjects than to specialize in one ***mask*** subject so the question is if it is preferable to have a broad common knowledge
1379169.txt,knowledege,knowledge,is good to have broad ***mask*** in general but for academic,i would say that it is good to have broad ***mask*** in general but for academic reasons i think it is,that differs completely in conclusion i would say that it is good to have broad ***mask*** in general but for academic reasons i think it is important to be aware of
1380636.txt,beginn,begin,when are too frighted to ***mask*** new projects activities or somethink,i agree with this statement when are too frighted to ***mask*** new projects activities or somethink else you do give yourself,in general i agree with this statement when are too frighted to ***mask*** new projects activities or somethink else you do give yourself the chance to develop
1380636.txt,relaxe,relax,every day if you just ***mask*** and do only the thinks,day you must face challanges every day if you just ***mask*** and do only the thinks you already know your competitors,new ideas and inovations every day you must face challanges every day if you just ***mask*** and do only the thinks you already know your competitors wo give you a chance
1380636.txt,inovations,innovations,success without new ideas and ***mask*** every day you must face,environment you could have no success without new ideas and ***mask*** every day you must face challanges every day if you,opinion especially in a business environment you could have no success without new ideas and ***mask*** every day you must face challanges every day if you just relaxe and do only
