Filename,Error,Correction,Context_5,Context_10,Context_15
1143655.txt,comunicating,communicating,nowadays are not good at ***mask*** with others and are hestate,to university also young people nowadays are not good at ***mask*** with others and are hestate to meet new people it,get good grade and go to university also young people nowadays are not good at ***mask*** with others and are hestate to meet new people it occures as people no longer
1143655.txt,occures,occurs,to meet new people it ***mask*** as people no longer talk,with others and are hestate to meet new people it ***mask*** as people no longer talk with neibour as much as,are not good at comunicating with others and are hestate to meet new people it ***mask*** as people no longer talk with neibour as much as we did before there is
1143655.txt,hestate,hesitant,comunicating with others and are ***mask*** to meet new people it,nowadays are not good at comunicating with others and are ***mask*** to meet new people it occures as people no longer,to university also young people nowadays are not good at comunicating with others and are ***mask*** to meet new people it occures as people no longer talk with neibour as much
1143655.txt,neibour,neighbour,people no longer talk with ***mask*** as much as we did,new people it occures as people no longer talk with ***mask*** as much as we did before there is one example,and are hestate to meet new people it occures as people no longer talk with ***mask*** as much as we did before there is one example in my community there was
1143655.txt,eldery,elderly,a house which were for ***mask*** people to live in the,there was an opportunity visiting a house which were for ***mask*** people to live in the communities it was an opportunity,one example in my community there was an opportunity visiting a house which were for ***mask*** people to live in the communities it was an opportunity only for children but there
114410.txt,fatehr,father,abroad to master english my ***mask*** said to me that he,as a job and study abroad to master english my ***mask*** said to me that he did not have to study,join internships experience the works as a job and study abroad to master english my ***mask*** said to me that he did not have to study or experience work like today
114410.txt,passege,passage,their living to summerize above ***mask*** young people nowadays can not,people who can help with their living to summerize above ***mask*** young people nowadays can not help giving much more time,that it is only young people who can help with their living to summerize above ***mask*** young people nowadays can not help giving much more time to help thir community as
114410.txt,summerize,summarize,help with their living to ***mask*** above passege young people nowadays,only young people who can help with their living to ***mask*** above passege young people nowadays can not help giving much,i think that it is only young people who can help with their living to ***mask*** above passege young people nowadays can not help giving much more time to help thir
114410.txt,critisized,criticized,help them nowadays it is ***mask*** that there are so many,lives young people have to help them nowadays it is ***mask*** that there are so many old people in japan where,as people can prolong teir lives young people have to help them nowadays it is ***mask*** that there are so many old people in japan where i live in i think
1144211.txt,childrent,children,payments they can give their ***mask*** high education also it is,it after they have high payments they can give their ***mask*** high education also it is good to know things than,it than does not have it after they have high payments they can give their ***mask*** high education also it is good to know things than does not know it it
1144251.txt,experienments,experiments,by various kind of the ***mask*** this process that young people,the feeling enjoy is gotten by various kind of the ***mask*** this process that young people challenge and experience many things,people second reason is that the feeling enjoy is gotten by various kind of the ***mask*** this process that young people challenge and experience many things and fell enjoy through such
1144251.txt,ejoyable,enjoyable,does they make the things ***mask*** to think by myself makes,people have to abount how does they make the things ***mask*** to think by myself makes charactor of young people agressive,given by other people young people have to abount how does they make the things ***mask*** to think by myself makes charactor of young people agressive it is important for young
1144251.txt,abount,about,people young people have to ***mask*** how does they make the,the things given by other people young people have to ***mask*** how does they make the things ejoyable to think by,because to enjoy is not the things given by other people young people have to ***mask*** how does they make the things ejoyable to think by myself makes charactor of young
1144251.txt,challlenges,challenges,and fell enjoy through such ***mask*** and experiments is very useful,challenge and experience many things and fell enjoy through such ***mask*** and experiments is very useful in the growth of young,this process that young people challenge and experience many things and fell enjoy through such ***mask*** and experiments is very useful in the growth of young people in fact older people
1144251.txt,charactor,character,to think by myself makes ***mask*** of young people agressive it,they make the things ejoyable to think by myself makes ***mask*** of young people agressive it is important for young people,have to abount how does they make the things ejoyable to think by myself makes ***mask*** of young people agressive it is important for young people to make and produce their
1144453.txt,skilles,skills,society increasing and improve their ***mask*** i hope so that and,it they will make our society increasing and improve their ***mask*** i hope so that and many young people think their,if they can notice about it they will make our society increasing and improve their ***mask*** i hope so that and many young people think their future are blighting and they
1144453.txt,beecause,because,i agree with the topic ***mask*** they dont care about it,i agree with the topic ***mask*** they dont care about it they care about only,i agree with the topic ***mask*** they dont care about it they care about only themselves it cause them not
114502.txt,attenntion,attention,teach facts we should pay ***mask*** to recieve facts,runing away because teacher should teach facts we should pay ***mask*** to recieve facts,hard for themselves they are runing away because teacher should teach facts we should pay ***mask*** to recieve facts
114502.txt,discribing,describing,real thinkings secondly understanding is ***mask*** the way of thinking we,the perrson who can have real thinkings secondly understanding is ***mask*** the way of thinking we act on the basical thinkings,study facts we can become the perrson who can have real thinkings secondly understanding is ***mask*** the way of thinking we act on the basical thinkings basical thinkings can be affected
114502.txt,perrson,person,facts we can become the ***mask*** who can have real thinkings,cheep person but we study facts we can become the ***mask*** who can have real thinkings secondly understanding is discribing the,we are students we are cheep person but we study facts we can become the ***mask*** who can have real thinkings secondly understanding is discribing the way of thinking we act
114502.txt,basical,basically,first learning the facts is ***mask*** thing if we enter the,i disagree this idea first learning the facts is ***mask*** thing if we enter the class which famous teacher,i disagree this idea first learning the facts is ***mask*** thing if we enter the class which famous teacher making we can not understand
1146488.txt,comparation,cooperation,the country and shows the ***mask*** with other company product selling,say that no1 selling in the country and shows the ***mask*** with other company product selling it might have few differences,for example if the advertisement say that no1 selling in the country and shows the ***mask*** with other company product selling it might have few differences between two but they enlarge
1146488.txt,apper,paper,be big difference why they ***mask*** so differently is that graph,the graph it appers to be big difference why they ***mask*** so differently is that graph is enlarged and and difference,between two but they enlarge the graph it appers to be big difference why they ***mask*** so differently is that graph is enlarged and and difference seems big third way is
1146488.txt,advetisement,advertisement,good enough like tooth brush ***mask*** that shows dirty tooth and,we already have are not good enough like tooth brush ***mask*** that shows dirty tooth and become clean using tooth brush,make us think that ones we already have are not good enough like tooth brush ***mask*** that shows dirty tooth and become clean using tooth brush the tooth brush that we
1146488.txt,advetised,advertised,way is that product in ***mask*** only with the good side,better in five ways first way is that product in ***mask*** only with the good side every product have good side,most advertsiement make products much better in five ways first way is that product in ***mask*** only with the good side every product have good side and bad side but advertisement
1146488.txt,advertsiement,advertisement,agree with that statement most ***mask*** make products much better in,i agree with that statement most ***mask*** make products much better in five ways first way,i agree with that statement most ***mask*** make products much better in five ways first way is that product in advetised
1146488.txt,expalin,explain,your body but it does ***mask*** how the taste like the,special things that happen to your body but it does ***mask*** how the taste like the fifth way is toys like,about the special outlook or special things that happen to your body but it does ***mask*** how the taste like the fifth way is toys like action figures the ones on
1146488.txt,selled,sold,but the ones that is ***mask*** is sometimes not colored or,on the advertisement is painted but the ones that is ***mask*** is sometimes not colored or less coloered than the ones,like action figures the ones on the advertisement is painted but the ones that is ***mask*** is sometimes not colored or less coloered than the ones on the advertisement sixth way
1146488.txt,usesmore,uses more,really are and most advertisement ***mask*** than one of these to,seem much better than they really are and most advertisement ***mask*** than one of these to make it look better,that the advertisement make product seem much better than they really are and most advertisement ***mask*** than one of these to make it look better
1146488.txt,quolities,qualities,game advertisement that hase good ***mask*** of image the quolities is,good side for examlpe video game advertisement that hase good ***mask*** of image the quolities is the advantage of this product,side but advertisement states only good side for examlpe video game advertisement that hase good ***mask*** of image the quolities is the advantage of this product but it may have disadvantage
1146488.txt,adveretisement,advertisement,big third way is that ***mask*** make us think that ones,enlarged and and difference seems big third way is that ***mask*** make us think that ones we already have are not,differently is that graph is enlarged and and difference seems big third way is that ***mask*** make us think that ones we already have are not good enough like tooth brush
1146488.txt,examlpe,example,states only good side for ***mask*** video game advertisement that hase,and bad side but advertisement states only good side for ***mask*** video game advertisement that hase good quolities of image the,every product have good side and bad side but advertisement states only good side for ***mask*** video game advertisement that hase good quolities of image the quolities is the advantage of
1146488.txt,thaking,taking,or which direction they are ***mask*** either picture or video these,on lights they are using or which direction they are ***mask*** either picture or video these are the way that the,they are lighting what kind on lights they are using or which direction they are ***mask*** either picture or video these are the way that the advertisement make product seem much
1146488.txt,coloered,colored,sometimes not colored or less ***mask*** than the ones on the,ones that is selled is sometimes not colored or less ***mask*** than the ones on the advertisement sixth way is that,advertisement is painted but the ones that is selled is sometimes not colored or less ***mask*** than the ones on the advertisement sixth way is that they take picture or video
1146488.txt,appers,appears,they enlarge the graph it ***mask*** to be big difference why,few differences between two but they enlarge the graph it ***mask*** to be big difference why they apper so differently is,product selling it might have few differences between two but they enlarge the graph it ***mask*** to be big difference why they apper so differently is that graph is enlarged and
1148466.txt,nubmer,number,people who insist that the ***mask*** of cars will decline in,having said that there are people who insist that the ***mask*** of cars will decline in twenty years however they tend,the development of those countries having said that there are people who insist that the ***mask*** of cars will decline in twenty years however they tend to ignore the possible number
1148466.txt,levanon,lebanon,not only china india kenia ***mask*** or cuba have great possibility,the number of cars is not only china india kenia ***mask*** or cuba have great possibility therefore the number of cars,that have possibility to increase the number of cars is not only china india kenia ***mask*** or cuba have great possibility therefore the number of cars must be increased with the
1148466.txt,todat,today,in use than there are ***mask*** i disagree with the statemet,there will be fewer cars in use than there are ***mask*** i disagree with the statemet that there will be fewer,true that in twenty tears there will be fewer cars in use than there are ***mask*** i disagree with the statemet that there will be fewer cars in use that there
1148466.txt,kenia,kenya,is not only china india ***mask*** levanon or cuba have great,increase the number of cars is not only china india ***mask*** levanon or cuba have great possibility therefore the number of,country that have possibility to increase the number of cars is not only china india ***mask*** levanon or cuba have great possibility therefore the number of cars must be increased with
1148466.txt,disimissed,dismissed,therfore their idea should be ***mask*** an inapproproate i believe that,use cars in the future therfore their idea should be ***mask*** an inapproproate i believe that the nubmer of cars will,possible number of people who use cars in the future therfore their idea should be ***mask*** an inapproproate i believe that the nubmer of cars will radically increase becase there are
1148466.txt,inapproproate,inappropriate,idea should be disimissed an ***mask*** i believe that the nubmer,in the future therfore their idea should be disimissed an ***mask*** i believe that the nubmer of cars will radically increase,of people who use cars in the future therfore their idea should be disimissed an ***mask*** i believe that the nubmer of cars will radically increase becase there are many people
1148466.txt,affort,afford,but whose people do not ***mask*** that now however within 20,which has billions of population but whose people do not ***mask*** that now however within 20 years they seem to develop,cars especally in developing country which has billions of population but whose people do not ***mask*** that now however within 20 years they seem to develop more than now if chinese
1148466.txt,convinience,convenience,experiencing the ***mask*** of the car we,experiencing the ***mask*** of the car we can not keep cars away,experiencing the ***mask*** of the car we can not keep cars away from our society most citizens
1148466.txt,nuber,number,20 years what accelerate the ***mask*** of cars within 20 years,who will use cars in 20 years what accelerate the ***mask*** of cars within 20 years now there are still lots,are still lots of people who will use cars in 20 years what accelerate the ***mask*** of cars within 20 years now there are still lots of people who do not
1148466.txt,especally,especially,have the licence of cars ***mask*** in developing country which has,of people who do not have the licence of cars ***mask*** in developing country which has billions of population but whose,now there are still lots of people who do not have the licence of cars ***mask*** in developing country which has billions of population but whose people do not affort that
1148466.txt,statemet,statement,todat i disagree with the ***mask*** that there will be fewer,in use than there are todat i disagree with the ***mask*** that there will be fewer cars in use that there,there will be fewer cars in use than there are todat i disagree with the ***mask*** that there will be fewer cars in use that there are today because there are
1148466.txt,than12,than,now if chinese people more ***mask*** billions will become affluent the,seem to develop more than now if chinese people more ***mask*** billions will become affluent the number of cars is absolutely,however within 20 years they seem to develop more than now if chinese people more ***mask*** billions will become affluent the number of cars is absolutely increasing no one can deny
1148466.txt,ofcouse,of course,the number is 4 billions ***mask*** the country that have possibility,chinese will get a car the number is 4 billions ***mask*** the country that have possibility to increase the number of,high postulated that the of chinese will get a car the number is 4 billions ***mask*** the country that have possibility to increase the number of cars is not only china
1150330.txt,desigh,design,the catalogue almost every uniform ***mask*** looked cool but when we,the catalogue in depth in the catalogue almost every uniform ***mask*** looked cool but when we ordered one type in the,my company i again checked the catalogue in depth in the catalogue almost every uniform ***mask*** looked cool but when we ordered one type in the catalogue and finally saw the
1150330.txt,sellect,select,was next to impossible to ***mask*** 3 or 4 candidates one,in the magazine that i was next to impossible to ***mask*** 3 or 4 candidates one day after i managed to,were so much car information in the magazine that i was next to impossible to ***mask*** 3 or 4 candidates one day after i managed to do so went to the
1152153.txt,peolpe,people,need some help from other ***mask*** who has been through and,the idea also you may need some help from other ***mask*** who has been through and experienced it for example president,proof to come up with the idea also you may need some help from other ***mask*** who has been through and experienced it for example president of clothes shop called uniqlo
1152153.txt,randumly,randomly,think you can succeed by ***mask*** making new ideas you do,successful however i do not think you can succeed by ***mask*** making new ideas you do need to search on them,is the way to be successful however i do not think you can succeed by ***mask*** making new ideas you do need to search on them you need reason and proof
1152153.txt,failled,filled,and he actually tried but ***mask*** so many times too he,made so many new project and he actually tried but ***mask*** so many times too he presented to us mass producing,in japan now days he made so many new project and he actually tried but ***mask*** so many times too he presented to us mass producing first of all they started
1152153.txt,frite,fruit,started to selling vegetables and ***mask*** at the shop it was,badly that was when they started to selling vegetables and ***mask*** at the shop it was an very big impact on,also seen them failling quite badly that was when they started to selling vegetables and ***mask*** at the shop it was an very big impact on us too like the last
1152153.txt,seccessful,successful,it did not make a ***mask*** ending they stopped selling it,vegetable at the shop but it did not make a ***mask*** ending they stopped selling it after few months it made,kind of clothes shop sell vegetable at the shop but it did not make a ***mask*** ending they stopped selling it after few months it made such a loss for the
1152153.txt,uniqlo,unique,president of clothes shop called ***mask*** i think it is one,and experienced it for example president of clothes shop called ***mask*** i think it is one of the most famous clothes,peolpe who has been through and experienced it for example president of clothes shop called ***mask*** i think it is one of the most famous clothes shop in japan now days
1152153.txt,failling,failing,i have also seen them ***mask*** quite badly that was when,selling products this way but i have also seen them ***mask*** quite badly that was when they started to selling vegetables,quality however uniqlo succeeded by selling products this way but i have also seen them ***mask*** quite badly that was when they started to selling vegetables and frite at the shop
1152916.txt,mastral,masters,continue my study for the ***mask*** digree therefore i support the,concept or ideas i could continue my study for the ***mask*** digree therefore i support the opinion that students should make,and neglect to study the concept or ideas i could continue my study for the ***mask*** digree therefore i support the opinion that students should make higher priority to undestand ideas
1152916.txt,lerning,learning,understanding ideas and concepts than ***mask*** facts because ideas and concepts,is more important for students understanding ideas and concepts than ***mask*** facts because ideas and concepts are fundamental value they must,agree the statement that it is more important for students understanding ideas and concepts than ***mask*** facts because ideas and concepts are fundamental value they must know these values so that
1152916.txt,digree,degree,my study for the mastral ***mask*** therefore i support the opinion,or ideas i could continue my study for the mastral ***mask*** therefore i support the opinion that students should make higher,neglect to study the concept or ideas i could continue my study for the mastral ***mask*** therefore i support the opinion that students should make higher priority to undestand ideas and
1152916.txt,forein,foreign,understand how to care a ***mask*** patient if students have enough,on people behavier i can understand how to care a ***mask*** patient if students have enough knowledge about fundamental of the,theory that cultural background affect on people behavier i can understand how to care a ***mask*** patient if students have enough knowledge about fundamental of the area they can apply it
1152916.txt,unerstanding,understanding,long then if i have ***mask*** the concept i can apply,data idea and concepts last long then if i have ***mask*** the concept i can apply the idea to the diffrent,our knowledge to analyze the data idea and concepts last long then if i have ***mask*** the concept i can apply the idea to the diffrent situation if i understand the
1152916.txt,behavier,behavior,cultural background affect on people ***mask*** i can understand how to,i understand the theory that cultural background affect on people ***mask*** i can understand how to care a forein patient if,to the diffrent situation if i understand the theory that cultural background affect on people ***mask*** i can understand how to care a forein patient if students have enough knowledge about
1153775.txt,tottally,totally,effort for success motivation is ***mask*** different among the two people,and they will make an effort for success motivation is ***mask*** different among the two people finally people who do take,very difficult way for them and they will make an effort for success motivation is ***mask*** different among the two people finally people who do take risks do believe their abilities
1153775.txt,ourselver,ourselves,success we have to believe ***mask*** for successs in conclusion for,they ca trust themselves for success we have to believe ***mask*** for successs in conclusion for those reasons i agree with,risks do believe their abilities they ca trust themselves for success we have to believe ***mask*** for successs in conclusion for those reasons i agree with the statement i think if
1153775.txt,supecial,special,get much money or be ***mask*** people they are just general,get less success they ca get much money or be ***mask*** people they are just general however people who take risk,people the safety way and get less success they ca get much money or be ***mask*** people they are just general however people who take risk will succeed because they chose
1153775.txt,successs,success,have to believe ourselver for ***mask*** in conclusion for those reasons,trust themselves for success we have to believe ourselver for ***mask*** in conclusion for those reasons i agree with the statement,believe their abilities they ca trust themselves for success we have to believe ourselver for ***mask*** in conclusion for those reasons i agree with the statement i think if we want
1153775.txt,succeeed,succeed,as other persons do will ***mask*** in the future i think,always think and act same as other persons do will ***mask*** in the future i think people should try new things,do you think people who always think and act same as other persons do will ***mask*** in the future i think people should try new things and take risks for their
115407.txt,emittion,emotion,problem are caused by the ***mask*** of chemical elements from cars,warming problem and air pollution problem are caused by the ***mask*** of chemical elements from cars the car company try to,high ability cars as global warming problem and air pollution problem are caused by the ***mask*** of chemical elements from cars the car company try to find new energy source such
115407.txt,thechnology,technology,can be thought that the ***mask*** of car will improved and,in twenty years however it can be thought that the ***mask*** of car will improved and more people would want to,use of cars will dicrease in twenty years however it can be thought that the ***mask*** of car will improved and more people would want to use nowadays we have so
115407.txt,cheper,cheaper,the cost of it got ***mask*** than before and easier than,in fac tmore than before the cost of it got ***mask*** than before and easier than before therefore many people have,thesedays we often use it in fac tmore than before the cost of it got ***mask*** than before and easier than before therefore many people have oppotunity to use air plain
115407.txt,imploved,improved,the car technology is being ***mask*** everyday the car company try,in even short trip however the car technology is being ***mask*** everyday the car company try to produce more useful and,oppotunity to use air plain in even short trip however the car technology is being ***mask*** everyday the car company try to produce more useful and high ability cars as global
115407.txt,himan,human,of the suprising invention for ***mask*** beings however thesedays we often,the air pain was one of the suprising invention for ***mask*** beings however thesedays we often use it in fac tmore,air plain and fast train the air pain was one of the suprising invention for ***mask*** beings however thesedays we often use it in fac tmore than before the cost of
115407.txt,tmore,more,often use it in fac ***mask*** than before the cost of,himan beings however thesedays we often use it in fac ***mask*** than before the cost of it got cheper than before,of the suprising invention for himan beings however thesedays we often use it in fac ***mask*** than before the cost of it got cheper than before and easier than before therefore
115407.txt,thesedays,these days,invention for himan beings however ***mask*** we often use it in,was one of the suprising invention for himan beings however ***mask*** we often use it in fac tmore than before the,fast train the air pain was one of the suprising invention for himan beings however ***mask*** we often use it in fac tmore than before the cost of it got cheper
115407.txt,oppotunity,opportunity,before therefore many people have ***mask*** to use air plain in,than before and easier than before therefore many people have ***mask*** to use air plain in even short trip however the,cost of it got cheper than before and easier than before therefore many people have ***mask*** to use air plain in even short trip however the car technology is being imploved
115407.txt,recomands,recommends,cars for example my community ***mask*** to use public transpotation rather,other kinds of vehicle besides cars for example my community ***mask*** to use public transpotation rather than using own cars the,so many public transportation and other kinds of vehicle besides cars for example my community ***mask*** to use public transpotation rather than using own cars the reason is that the many
115407.txt,environmment,environment,way and nice to the ***mask*** the car use is not,the car is improved collect way and nice to the ***mask*** the car use is not dicrease but should be increase,car to as long as the car is improved collect way and nice to the ***mask*** the car use is not dicrease but should be increase
115407.txt,dicrease,decrease,the use of cars will ***mask*** in twenty years however it,agree with the statement that the use of cars will ***mask*** in twenty years however it can be thought that the,i partly agree with the statement that the use of cars will ***mask*** in twenty years however it can be thought that the thechnology of car will
115407.txt,transpotation,transportation,community recomands to use public ***mask*** rather than using own cars,besides cars for example my community recomands to use public ***mask*** rather than using own cars the reason is that the,and other kinds of vehicle besides cars for example my community recomands to use public ***mask*** rather than using own cars the reason is that the many use of cars will
115407.txt,bisides,besides,addition there are other vehicles ***mask*** cars such as a air,than using own cars in addition there are other vehicles ***mask*** cars such as a air plain and fast train the,would help keeping air cleaner than using own cars in addition there are other vehicles ***mask*** cars such as a air plain and fast train the air pain was one of
115526.txt,perticularly,particularly,their dream finally young people ***mask*** young women can enjoy fasion,best in order to realize their dream finally young people ***mask*** young women can enjoy fasion and cosmetics in the department,want and can do their best in order to realize their dream finally young people ***mask*** young women can enjoy fasion and cosmetics in the department store the most part of
115526.txt,closethes,clothes,and they cannnot wear the ***mask*** that were fit to them,easily that they were young and they cannnot wear the ***mask*** that were fit to them when they were young young,they get their weight more easily that they were young and they cannnot wear the ***mask*** that were fit to them when they were young young people enjoy their life tma
115526.txt,ammusement,amusement,old each generation has each ***mask*** however i think that young,may change whether young or old each generation has each ***mask*** however i think that young people enjoy life more than,people grow older their interests may change whether young or old each generation has each ***mask*** however i think that young people enjoy life more than older people do for three
115526.txt,fahionable,fashionable,young people tend to enjoy ***mask*** life and fashion brands target,young women this means that young people tend to enjoy ***mask*** life and fashion brands target not old woman but young,by the clothes shops for young women this means that young people tend to enjoy ***mask*** life and fashion brands target not old woman but young woman young woman can spend
1156629.txt,researsh,research,shows that specific knowledge or ***mask*** in one subject is so,transported very quickly this typically shows that specific knowledge or ***mask*** in one subject is so important for human society advancement,which enabled us to be transported very quickly this typically shows that specific knowledge or ***mask*** in one subject is so important for human society advancement my second point is that
1156629.txt,belows,below,is the more detailed illustration ***mask*** first a lot of ingenious,money from specific knowledge here is the more detailed illustration ***mask*** first a lot of ingenious scholars which had a great,can get bigger responsiblity and money from specific knowledge here is the more detailed illustration ***mask*** first a lot of ingenious scholars which had a great amount of specific knowledge have
1156629.txt,lnowledge,knowledge,than having wide and shallow ***mask*** my idea contributes not only,and deep knowledge is better than having wide and shallow ***mask*** my idea contributes not only to the individual but also,reasons i think having specific and deep knowledge is better than having wide and shallow ***mask*** my idea contributes not only to the individual but also our society
1158123.txt,restrants,restraints,was the major thinking of ***mask*** at that time but they,getting on the car it was the major thinking of ***mask*** at that time but they changed the style they changed,store which can buy foods getting on the car it was the major thinking of ***mask*** at that time but they changed the style they changed all of the cycle to
1158123.txt,fashionate,passionate,capacity of music is the ***mask*** idea apple company is the,lightest and having a big capacity of music is the ***mask*** idea apple company is the first company to create products,idea of making as the lightest and having a big capacity of music is the ***mask*** idea apple company is the first company to create products such as the attitude of
1158123.txt,mcdonuld,mcdonald,example of successful company is ***mask*** the famous fast food chain,better world one of the example of successful company is ***mask*** the famous fast food chain in the united states i,as become famous and change better world one of the example of successful company is ***mask*** the famous fast food chain in the united states i just read the book about
1158123.txt,lottary,lottery,things is a kind of ***mask*** we can not know if,nightmere i think charenging new things is a kind of ***mask*** we can not know if the thing would be success,failed it would be a nightmere i think charenging new things is a kind of ***mask*** we can not know if the thing would be success another good example of successful
1158123.txt,humbergers,hamburgers,united states they were selling ***mask*** at the store which can,in the south of the united states they were selling ***mask*** at the store which can buy foods getting on the,the mcdonuld is mcdonuld brother in the south of the united states they were selling ***mask*** at the store which can buy foods getting on the car it was the major
1158123.txt,charenging,changing,be a nightmere i think ***mask*** new things is a kind,new things failed it would be a nightmere i think ***mask*** new things is a kind of lottary we can not,brought success but if the new things failed it would be a nightmere i think ***mask*** new things is a kind of lottary we can not know if the thing would
1158123.txt,humberger,hamburger,of the cycle to make ***mask*** it means that one person,the style they changed all of the cycle to make ***mask*** it means that one person do only one job like,that time but they changed the style they changed all of the cycle to make ***mask*** it means that one person do only one job like just bake the meat before
1158123.txt,nightmere,nightmare,failed it would be a ***mask*** i think charenging new things,but if the new things failed it would be a ***mask*** i think charenging new things is a kind of lottary,the new things brought success but if the new things failed it would be a ***mask*** i think charenging new things is a kind of lottary we can not know if
1159272.txt,speciall,special,me that ululu is the ***mask*** place for aboliginy and they,however a tour guide told me that ululu is the ***mask*** place for aboliginy and they do not want us to,i wanted to climb there however a tour guide told me that ululu is the ***mask*** place for aboliginy and they do not want us to climb i did not know
1159272.txt,locaion,location,read a book whose main ***mask*** is australlia and the man,junior high school student i read a book whose main ***mask*** is australlia and the man in the book climbs the,aboliginy when i was a junior high school student i read a book whose main ***mask*** is australlia and the man in the book climbs the ululu so i wanted to
1159272.txt,nurvous,nervous,abroad i felt a little ***mask*** at the first time but,my first trip to go abroad i felt a little ***mask*** at the first time but gradually we began to talk,a group as it was my first trip to go abroad i felt a little ***mask*** at the first time but gradually we began to talk each other and my nurvousness
1159272.txt,nurvousness,nervousness,talk each other and my ***mask*** was removed more during the,but gradually we began to talk each other and my ***mask*** was removed more during the trip i lost my wallet,nurvous at the first time but gradually we began to talk each other and my ***mask*** was removed more during the trip i lost my wallet but people who travel with
1159272.txt,aboliginy,aborigine,the history of australia and ***mask*** when i was a junior,things about australia for instance the history of australia and ***mask*** when i was a junior high school student i read,i learn a lot of things about australia for instance the history of australia and ***mask*** when i was a junior high school student i read a book whose main locaion
1159272.txt,examle,example,in a group trip for ***mask*** it reduces my own free,actually there are negative aspects in a group trip for ***mask*** it reduces my own free time if i travel in,way makes my trip better actually there are negative aspects in a group trip for ***mask*** it reduces my own free time if i travel in a group i have to
1159272.txt,toue,TRUE,australia but thanks to a ***mask*** guide i learn a lot,i know few things about australia but thanks to a ***mask*** guide i learn a lot of things about australia for,before i traveled in australia i know few things about australia but thanks to a ***mask*** guide i learn a lot of things about australia for instance the history of australia
1159272.txt,australlia,australia,book whose main locaion is ***mask*** and the man in the,school student i read a book whose main locaion is ***mask*** and the man in the book climbs the ululu so,i was a junior high school student i read a book whose main locaion is ***mask*** and the man in the book climbs the ululu so i wanted to climb there
1159272.txt,attension,attention,group i have to pay ***mask*** to other people so even,if i travel in a group i have to pay ***mask*** to other people so even when i want to buy,reduces my own free time if i travel in a group i have to pay ***mask*** to other people so even when i want to buy suvenior taking a long time
1159272.txt,suvenior,souvenir,when i want to buy ***mask*** taking a long time i,to other people so even when i want to buy ***mask*** taking a long time i can not do this however,i have to pay attension to other people so even when i want to buy ***mask*** taking a long time i can not do this however there are more good aspects
1160989.txt,reaults,results,for me while turned out ***mask*** from both experiences are same,it is not same value for me while turned out ***mask*** from both experiences are same the method and the time,equally valued though in fact it is not same value for me while turned out ***mask*** from both experiences are same the method and the time that brings a result is
1160989.txt,boths,both,value in my life if ***mask*** way can give me a,beleive the time has ultimate value in my life if ***mask*** way can give me a primises of successful life i,requires a longer time i beleive the time has ultimate value in my life if ***mask*** way can give me a primises of successful life i choose the success is based
1160989.txt,tp,to,it is controversial discussion ***mask*** define a positive cause,it is controversial discussion ***mask*** define a positive cause of success in humans life,it is controversial discussion ***mask*** define a positive cause of success in humans life some people believe succesesful people
1160989.txt,mannar,manner,useful a book stated that ***mask*** in the communication of skiers,before come to skiing is useful a book stated that ***mask*** in the communication of skiers and i communicated with that,that the knowledge that acquired before come to skiing is useful a book stated that ***mask*** in the communication of skiers and i communicated with that approriate mannar so that other
1160989.txt,primises,promises,way can give me a ***mask*** of successful life i choose,in my life if boths way can give me a ***mask*** of successful life i choose the success is based on,the time has ultimate value in my life if boths way can give me a ***mask*** of successful life i choose the success is based on time saved method therefore i
1160989.txt,approriate,appropriate,and i communicated with that ***mask*** mannar so that other players,in the communication of skiers and i communicated with that ***mask*** mannar so that other players warmly welcomed me for a,a book stated that mannar in the communication of skiers and i communicated with that ***mask*** mannar so that other players warmly welcomed me for a part of whole skiers however
1160989.txt,mountenious,mountainous,years old i skied at ***mask*** areas in my home country,had when i was twenty years old i skied at ***mask*** areas in my home country before going ski i learned,my knowledge that i already had when i was twenty years old i skied at ***mask*** areas in my home country before going ski i learned and practiced what is ski
1160989.txt,succesesful,successful,humans life some people believe ***mask*** people are only from their,positive cause of success in humans life some people believe ***mask*** people are only from their knowledge that was acquired in,controversial discussion tp define a positive cause of success in humans life some people believe ***mask*** people are only from their knowledge that was acquired in previous their life while others
1162627.txt,undersatnd,understand,to intersted and easy to ***mask*** in class i do not,it will also make student to intersted and easy to ***mask*** in class i do not think only learn fact is,to people who speak english it will also make student to intersted and easy to ***mask*** in class i do not think only learn fact is bad but i guess if
1162627.txt,learm,learn,it is for them to ***mask*** facts bucause today at every,understand ideas and concepts than it is for them to ***mask*** facts bucause today at every school every students only learn,more important for students to understand ideas and concepts than it is for them to ***mask*** facts bucause today at every school every students only learn fact even they do not
1162627.txt,indivisual,individual,that they would lose their ***mask*** idea and sense of imagination,i guess if student learn that they would lose their ***mask*** idea and sense of imagination that why i think to,learn fact is bad but i guess if student learn that they would lose their ***mask*** idea and sense of imagination that why i think to understand ideas and concepts is
1162627.txt,imprtant,important,not know why is so ***mask*** to do study i think,new things and they do not know why is so ***mask*** to do study i think all teacher must teach childrens,often do not like learn new things and they do not know why is so ***mask*** to do study i think all teacher must teach childrens to get interested in to
1162627.txt,bucause,because,for them to learm facts ***mask*** today at every school every,and concepts than it is for them to learm facts ***mask*** today at every school every students only learn fact even,for students to understand ideas and concepts than it is for them to learm facts ***mask*** today at every school every students only learn fact even they do not understand what
